timestamp,asset,price_usd,price_change_1h_pct,price_change_24h_pct,volatility_1h_ann,volatility_24h_ann,bid_ask_spread_bps,order_book_depth_usd,liquidity_score,avg_confirmation_time_min,mempool_pending_tx,gas_price_gwei,regime
2025-02-21 19:00:00,ETH,3835.56,-0.00316,0.00811,0.3275,0.4723,12.4,11172326.02,94.1,0.28,,26.2,normal
2025-02-21 19:00:00,LTC,93.25,-0.00478,-0.00404,0.4266,0.3894,21.58,8206268.37,89.1,2.72,6164.0,,normal
2025-02-21 20:00:00,BTC,65571.45,-0.00171,0.01466,0.5132,0.5091,26.06,5082713.73,69.8,14.25,53383.0,,elevated
2025-02-21 20:00:00,ETH,3832.67,0.0012,-0.03528,0.4535,0.4323,13.96,6614455.81,83.2,0.36,,29.3,normal
2025-02-21 20:00:00,LTC,93.0,-0.00061,-0.03935,0.4283,0.3981,11.15,13185159.36,80.0,3.08,5100.0,,normal
2025-02-21 21:00:00,BTC,65776.6,0.00036,-0.03387,0.4312,0.422,34.86,5818180.15,82.8,10.15,108109.0,,normal
2025-02-21 21:00:00,ETH,3861.32,0.00261,-0.00886,0.3046,0.5196,27.45,14295639.42,93.1,0.58,,44.59,normal
2025-02-21 21:00:00,LTC,92.86,-0.00117,-0.02802,0.3191,0.4765,13.73,9480440.6,64.6,4.1,5985.0,,normal
2025-02-21 22:00:00,BTC,65602.81,-0.00111,0.01098,0.4311,0.3704,10.75,11885117.6,93.1,13.0,119616.0,,normal
2025-02-21 22:00:00,ETH,3867.73,-0.01004,0.01841,0.5055,0.3795,15.68,10212089.54,64.8,0.34,,32.2,elevated
2025-02-21 22:00:00,LTC,93.11,0.00905,-0.03815,0.5264,0.4165,22.03,9033567.04,75.0,2.6,6161.0,,elevated
2025-02-21 23:00:00,BTC,65150.97,-0.007,-0.0324,0.4473,0.5133,26.85,9382181.72,75.6,13.89,52896.0,,normal
2025-02-21 23:00:00,ETH,3855.53,0.00264,0.00334,0.3378,0.44,23.25,10544538.15,82.0,0.34,,25.26,normal
2025-02-21 23:00:00,LTC,91.93,-0.00686,0.03127,0.5409,0.4987,13.35,14249741.63,78.0,2.54,7223.0,,elevated
2025-02-22 00:00:00,BTC,65878.82,-0.00633,0.00648,0.4083,0.4609,16.97,12573537.94,78.5,12.4,51770.0,,normal
2025-02-22 00:00:00,ETH,3878.85,0.00033,0.02959,0.3795,0.4629,28.62,13938895.55,72.5,0.44,,29.06,normal
2025-02-22 00:00:00,LTC,91.64,-0.00069,0.00925,0.5101,0.351,17.41,6905838.99,77.8,2.58,6929.0,,elevated
2025-02-22 01:00:00,BTC,65971.53,-0.00252,-0.00368,0.519,0.4752,22.33,10231684.56,65.6,11.42,51565.0,,elevated
2025-02-22 01:00:00,ETH,3900.63,-0.00425,-0.00164,0.4911,0.4674,20.15,8825993.6,72.3,0.25,,33.14,normal
2025-02-22 01:00:00,LTC,91.44,-0.00306,-0.00106,0.3978,0.4907,28.23,12932797.06,72.3,3.04,5759.0,,normal
2025-02-22 02:00:00,BTC,65707.62,-0.00235,0.04692,0.3328,0.436,13.01,10283196.42,77.2,12.41,87141.0,,normal
2025-02-22 02:00:00,ETH,3876.37,-0.00182,-0.02611,0.4065,0.4561,32.91,14483807.28,89.7,0.28,,25.83,normal
2025-02-22 02:00:00,LTC,91.83,0.00772,-0.00697,0.4902,0.4762,10.14,7350329.73,90.6,4.32,10052.0,,normal
2025-02-22 03:00:00,BTC,65916.98,-0.00354,0.0005,0.4768,0.3789,19.28,12869239.55,72.4,10.1,70239.0,,normal
2025-02-22 03:00:00,ETH,3869.37,-0.00171,0.00729,0.3484,0.4332,28.57,9418441.67,90.7,0.28,,33.0,normal
2025-02-22 03:00:00,LTC,93.38,-0.00351,-0.00332,0.3139,0.3887,32.32,6944412.93,75.0,2.97,7883.0,,normal
2025-02-22 04:00:00,BTC,65862.83,-0.00015,-0.01217,0.3685,0.351,26.09,9522495.01,67.0,10.84,59527.0,,normal
2025-02-22 04:00:00,ETH,3856.76,-0.00593,0.0131,0.4538,0.3531,29.05,11919942.0,66.6,0.28,,26.26,normal
2025-02-22 04:00:00,LTC,93.53,-0.00041,-0.00951,0.4635,0.5099,13.24,6714892.7,87.4,3.16,6758.0,,normal
2025-02-22 05:00:00,BTC,65883.85,-0.00266,-0.02008,0.4151,0.4305,31.56,7038043.36,76.8,11.03,51718.0,,normal
2025-02-22 05:00:00,ETH,3814.46,-0.00367,-0.02402,0.4684,0.3519,20.51,7291990.73,76.6,0.26,,26.41,normal
2025-02-22 05:00:00,LTC,93.93,0.00603,-0.07072,0.4261,0.4365,10.46,5216245.08,71.6,2.5,5970.0,,normal
2025-02-22 06:00:00,BTC,65767.92,-0.00782,0.02087,0.4911,0.4099,25.59,9542082.95,62.1,10.69,54572.0,,normal
2025-02-22 06:00:00,ETH,3830.51,0.00484,-0.01484,0.491,0.3692,18.95,12345390.75,80.4,0.3,,35.83,normal
2025-02-22 06:00:00,LTC,93.94,0.00892,0.00987,0.3239,0.3977,31.56,6435191.62,94.6,2.6,7889.0,,normal
2025-02-22 07:00:00,BTC,66076.52,0.00014,-0.00229,0.4271,0.4458,28.97,9812822.91,65.1,11.26,65986.0,,normal
2025-02-22 07:00:00,ETH,3854.24,0.00117,0.00023,0.4498,0.3644,31.08,7148182.34,75.5,0.3,,59.99,normal
2025-02-22 07:00:00,LTC,95.14,0.00238,0.04224,0.3664,0.4629,31.88,7641673.28,71.9,3.09,10467.0,,normal
2025-02-22 08:00:00,BTC,65747.36,-0.00656,0.00218,0.4231,0.3744,20.81,8774119.72,61.6,16.7,53241.0,,normal
2025-02-22 08:00:00,ETH,3822.75,0.00267,0.00868,0.3579,0.5008,13.11,10267479.41,65.4,0.26,,33.03,normal
2025-02-22 08:00:00,LTC,95.84,0.00582,0.01235,0.4068,0.5219,15.66,5337698.26,83.9,2.59,6105.0,,normal
2025-02-22 09:00:00,BTC,65942.32,-0.00393,0.00495,0.3823,0.4482,15.5,9430294.68,71.8,10.21,56044.0,,normal
2025-02-22 09:00:00,ETH,3847.57,0.00032,-0.03524,0.3709,0.5061,28.34,6897907.06,92.0,0.74,,27.55,normal
2025-02-22 09:00:00,LTC,96.0,0.00137,0.03189,0.3623,0.4256,16.04,5131127.55,60.1,2.76,6078.0,,normal
2025-02-22 10:00:00,BTC,66677.75,0.00283,0.00173,0.4833,0.357,10.41,11709145.84,84.9,13.13,74521.0,,normal
2025-02-22 10:00:00,ETH,3843.17,0.00246,-0.0148,0.5123,0.3926,24.35,11316089.4,62.8,0.33,,32.51,elevated
2025-02-22 10:00:00,LTC,96.81,0.00567,-0.0031,0.4126,0.429,11.37,5953959.39,69.0,3.59,6598.0,,normal
2025-02-22 11:00:00,BTC,66860.39,0.00095,0.02635,0.3256,0.5298,14.33,12352710.05,81.5,14.69,77617.0,,normal
2025-02-22 11:00:00,ETH,3872.98,-0.0023,0.0094,0.4167,0.5417,24.35,13262889.92,64.9,0.29,,30.26,normal
2025-02-22 11:00:00,LTC,96.36,0.00069,-0.02201,0.4293,0.3742,33.12,13172737.24,86.1,2.77,5016.0,,normal
2025-02-22 12:00:00,BTC,66732.48,-0.00253,-0.0056,0.3421,0.5088,10.07,12096276.86,66.1,10.57,53463.0,,normal
2025-02-22 12:00:00,ETH,3883.92,-0.00092,0.02094,0.4282,0.3535,14.7,5416535.66,89.2,0.4,,35.82,normal
2025-02-22 12:00:00,LTC,96.76,0.00046,-0.01624,0.4066,0.366,17.84,12983004.46,65.8,3.78,9939.0,,normal
2025-02-22 13:00:00,BTC,66615.35,-0.00498,-0.04779,0.3982,0.5433,19.01,6313739.29,66.5,23.61,53503.0,,normal
2025-02-22 13:00:00,ETH,3858.63,-0.00051,0.01181,0.3737,0.4331,16.57,13007223.2,68.2,0.3,,26.09,normal
2025-02-22 13:00:00,LTC,96.74,0.00199,0.02476,0.4567,0.4889,20.53,8438906.68,82.4,3.16,5813.0,,normal
2025-02-22 14:00:00,BTC,66675.16,0.00651,0.00232,0.509,0.4138,28.6,13690077.51,76.0,11.17,73682.0,,elevated
2025-02-22 14:00:00,ETH,3824.34,0.0059,-0.02883,0.3573,0.5274,11.23,14070996.95,84.8,0.4,,30.39,normal
2025-02-22 14:00:00,LTC,97.38,0.00766,0.00414,0.35,0.3746,33.1,5154893.14,89.8,2.66,7358.0,,normal
2025-02-22 15:00:00,BTC,66613.46,-0.00134,-0.01891,0.4184,0.3793,17.68,13676619.05,62.3,10.8,87131.0,,normal
2025-02-22 15:00:00,ETH,3801.23,0.00268,-0.02642,0.3496,0.5041,20.45,11007510.46,91.8,0.37,,27.34,normal
2025-02-22 15:00:00,LTC,98.31,-0.00121,0.01533,0.4039,0.387,14.81,11621314.14,74.8,2.57,5308.0,,normal
2025-02-22 16:00:00,BTC,66309.09,-0.0037,0.01805,0.4673,0.3665,14.87,8565902.18,74.1,10.1,53259.0,,normal
2025-02-22 16:00:00,ETH,3844.43,-0.00202,-0.02861,0.5404,0.4805,30.66,9506061.54,75.8,0.29,,28.38,elevated
2025-02-22 16:00:00,LTC,98.75,-0.00286,-0.02811,0.3729,0.4547,19.03,11588726.69,74.4,3.02,5400.0,,normal
2025-02-22 17:00:00,BTC,66869.62,0.00352,0.02969,0.5055,0.4749,23.42,11072252.47,88.9,11.46,51771.0,,elevated
2025-02-22 17:00:00,ETH,3882.09,0.00302,0.00668,0.3759,0.5197,33.67,13688600.89,62.9,0.3,,35.29,normal
2025-02-22 17:00:00,LTC,99.09,-0.00758,-0.01036,0.5002,0.5105,25.07,9815887.25,92.0,2.51,6468.0,,elevated
2025-02-22 18:00:00,BTC,66713.8,-0.00247,0.005,0.3783,0.4214,15.76,6199276.09,82.0,11.58,77152.0,,normal
2025-02-22 18:00:00,ETH,3895.82,0.00954,-0.00426,0.4706,0.4386,14.63,10839838.42,91.9,0.29,,36.18,normal
2025-02-22 18:00:00,LTC,99.31,0.00445,0.00516,0.4809,0.3811,28.16,11580615.51,72.8,2.57,6448.0,,normal
2025-02-22 19:00:00,BTC,67276.05,-0.00218,-0.00594,0.3281,0.4412,10.24,7169940.76,75.7,14.55,54122.0,,normal
2025-02-22 19:00:00,ETH,3903.07,0.00367,0.02798,0.3735,0.5491,15.4,10340875.75,94.2,0.49,,31.31,normal
2025-02-22 19:00:00,LTC,98.69,-0.0037,-0.01999,0.4596,0.4126,27.29,9316984.83,88.6,2.97,5510.0,,normal
2025-02-22 20:00:00,BTC,66872.2,-0.00226,-0.02775,0.4963,0.5001,10.96,14700446.34,88.1,10.92,64834.0,,normal
2025-02-22 20:00:00,ETH,3905.69,0.00338,0.04556,0.5411,0.3971,14.89,12198022.94,73.8,0.26,,26.27,elevated
2025-02-22 20:00:00,LTC,99.41,0.00121,-0.00676,0.4454,0.3682,12.02,8648569.71,61.6,2.9,8304.0,,normal
2025-02-22 21:00:00,BTC,66401.42,-0.00842,0.00016,0.4872,0.3615,32.58,14430704.13,82.1,12.5,52451.0,,normal
2025-02-22 21:00:00,ETH,3894.72,0.00286,-0.01038,0.4211,0.43,13.49,7232115.25,75.9,0.25,,28.0,normal
2025-02-22 21:00:00,LTC,98.6,0.00065,-0.0125,0.4685,0.4262,31.81,8812889.51,74.5,3.24,6495.0,,normal
2025-02-22 22:00:00,BTC,66495.99,0.00274,-0.00365,0.545,0.3907,28.82,13227542.43,77.6,10.02,55674.0,,elevated
2025-02-22 22:00:00,ETH,3888.42,0.00776,0.02914,0.374,0.5493,33.02,9079263.14,86.0,0.43,,25.36,normal
2025-02-22 22:00:00,LTC,98.99,0.00203,-0.00559,0.4373,0.3503,34.53,12514433.16,86.6,2.69,6616.0,,normal
2025-02-22 23:00:00,BTC,66012.37,0.00332,-0.0195,0.314,0.5374,25.07,9599911.89,63.9,13.53,69958.0,,normal
2025-02-22 23:00:00,ETH,3877.16,0.00459,-0.00711,0.3609,0.4792,23.96,13268325.45,77.1,0.42,,49.73,normal
2025-02-22 23:00:00,LTC,99.22,-0.00349,-0.01384,0.4646,0.4087,13.76,9701052.88,76.1,3.1,6677.0,,normal
2025-02-23 00:00:00,BTC,65387.5,0.00099,0.01559,0.5393,0.3563,12.54,14764557.0,89.1,11.51,83475.0,,elevated
2025-02-23 00:00:00,ETH,3877.53,0.00566,0.00027,0.3527,0.422,13.71,7366982.23,61.9,0.26,,26.35,normal
2025-02-23 00:00:00,LTC,98.76,-0.00947,-0.01979,0.4356,0.4589,17.92,9941403.7,75.9,2.51,15935.0,,normal
2025-02-23 01:00:00,BTC,65370.92,0.00444,-0.00508,0.3753,0.528,12.8,12035334.59,94.1,13.5,55704.0,,normal
2025-02-23 01:00:00,ETH,3838.34,0.00327,-0.00919,0.544,0.5345,18.9,10728533.94,95.0,0.37,,43.38,elevated
2025-02-23 01:00:00,LTC,99.0,0.0018,-0.02578,0.409,0.3976,26.41,6865353.55,92.3,2.75,5534.0,,normal
2025-02-23 02:00:00,BTC,64953.5,0.00168,0.01204,0.539,0.4939,13.55,12434493.5,71.3,16.7,103529.0,,elevated
2025-02-23 02:00:00,ETH,3827.19,0.00309,0.00946,0.3059,0.3605,19.71,13040971.2,64.9,0.38,,40.71,normal
2025-02-23 02:00:00,LTC,98.47,-0.00595,0.01254,0.3667,0.4984,16.44,7992123.52,75.2,2.53,5660.0,,normal
2025-02-23 03:00:00,BTC,64395.08,-0.00473,-0.01217,0.3531,0.4707,17.82,10014535.9,80.2,10.17,77223.0,,normal
2025-02-23 03:00:00,ETH,3858.27,-0.00173,0.00774,0.5332,0.3915,13.45,10577226.04,72.0,0.26,,28.45,elevated
2025-02-23 03:00:00,LTC,98.31,-0.0037,-0.00284,0.4445,0.368,20.51,13754974.11,79.7,3.58,6542.0,,normal
2025-02-23 04:00:00,BTC,65107.21,-0.00474,-0.03714,0.5206,0.4555,15.88,13566718.73,84.1,11.26,82842.0,,elevated
2025-02-23 04:00:00,ETH,3880.33,0.00022,-0.01897,0.3157,0.4383,13.06,5620703.57,66.1,0.45,,25.04,normal
2025-02-23 04:00:00,LTC,98.37,0.00256,0.00757,0.5216,0.3721,20.27,14404431.7,88.4,2.69,5350.0,,elevated
2025-02-23 05:00:00,BTC,64655.48,0.00045,0.00937,0.3541,0.4119,13.44,8666219.29,61.7,12.11,61333.0,,normal
2025-02-23 05:00:00,ETH,3891.29,-0.00616,0.00822,0.3317,0.3958,15.83,5965911.5,93.9,0.32,,30.88,normal
2025-02-23 05:00:00,LTC,98.86,0.00046,-0.03547,0.4013,0.4029,34.23,7095480.73,92.3,2.76,12298.0,,normal
2025-02-23 06:00:00,BTC,64824.39,-0.00323,-0.01509,0.4683,0.3966,34.26,14289133.58,85.9,11.25,72340.0,,normal
2025-02-23 06:00:00,ETH,3888.39,-0.00413,-0.02287,0.4831,0.4401,28.19,13781410.53,84.9,0.46,,28.46,normal
2025-02-23 06:00:00,LTC,98.51,-0.00173,-0.03904,0.525,0.5047,17.28,13030818.23,66.8,3.83,6369.0,,elevated
2025-02-23 07:00:00,BTC,65038.49,-0.00762,0.02048,0.5277,0.4355,15.23,11977625.12,75.5,10.62,100702.0,,elevated
2025-02-23 07:00:00,ETH,3860.55,-0.00433,0.01727,0.3222,0.4261,10.57,14654718.61,67.7,0.28,,51.38,normal
2025-02-23 07:00:00,LTC,99.0,-0.00571,-0.00967,0.5077,0.4399,20.04,8247735.93,71.4,2.67,7329.0,,elevated
2025-02-23 08:00:00,BTC,65021.81,-0.00752,0.01539,0.5192,0.3541,25.07,6429787.78,94.0,10.7,105244.0,,elevated
2025-02-23 08:00:00,ETH,3834.99,-0.0019,0.02234,0.3991,0.37,22.87,11418227.76,90.5,0.25,,46.84,normal
2025-02-23 08:00:00,LTC,98.82,-0.00466,-0.019,0.3032,0.4167,33.31,8761328.01,70.2,3.33,5504.0,,normal
2025-02-23 09:00:00,BTC,65182.18,0.0012,0.00632,0.4619,0.528,28.69,9316445.62,84.1,11.35,96697.0,,normal
2025-02-23 09:00:00,ETH,3872.88,0.00691,0.02077,0.5461,0.4037,31.4,5079586.7,74.1,0.3,,28.71,elevated
2025-02-23 09:00:00,LTC,99.14,-0.00915,-0.01944,0.5481,0.357,29.09,8138702.19,62.3,3.2,9481.0,,elevated
2025-02-23 10:00:00,BTC,64841.06,-0.00033,-0.00253,0.5143,0.38,21.94,12688459.48,87.1,13.29,55728.0,,elevated
2025-02-23 10:00:00,ETH,3873.96,0.00236,0.03029,0.5153,0.4191,27.87,13423372.31,87.6,0.32,,28.22,elevated
2025-02-23 10:00:00,LTC,99.58,0.00423,0.00357,0.364,0.3673,12.08,6354322.25,60.9,2.79,5568.0,,normal
2025-02-23 11:00:00,BTC,65372.64,0.00022,0.01083,0.4346,0.3852,30.56,9489475.36,79.5,10.73,73988.0,,normal
2025-02-23 11:00:00,ETH,3861.21,0.00243,0.01219,0.3061,0.4663,20.87,9537197.26,74.2,0.33,,26.99,normal
2025-02-23 11:00:00,LTC,99.6,-0.00195,0.02842,0.303,0.5465,10.76,10742066.77,94.7,2.77,6410.0,,normal
2025-02-23 12:00:00,BTC,65216.53,0.00394,-0.00676,0.4536,0.4642,12.22,8119186.37,91.8,13.01,65925.0,,normal
2025-02-23 12:00:00,ETH,3890.7,8e-05,-0.00647,0.3492,0.3824,24.91,11592816.59,85.6,0.25,,41.58,normal
2025-02-23 12:00:00,LTC,99.48,-0.00014,-0.03905,0.5098,0.4619,18.12,7017152.79,62.7,3.84,9671.0,,elevated
2025-02-23 13:00:00,BTC,65248.41,-0.0004,0.00344,0.4434,0.4672,25.56,5288351.38,64.1,10.23,50583.0,,normal
2025-02-23 13:00:00,ETH,3882.19,-0.007,-0.01744,0.5173,0.3504,21.9,5614534.62,86.5,0.28,,27.03,elevated
2025-02-23 13:00:00,LTC,99.47,-0.00275,0.00927,0.3721,0.5349,22.08,9302043.51,81.2,2.77,6609.0,,normal
2025-02-23 14:00:00,BTC,64923.39,0.01038,-0.03,0.5002,0.4755,10.35,12528150.28,93.9,11.92,74105.0,,elevated
2025-02-23 14:00:00,ETH,3895.67,-0.00016,-0.02188,0.3177,0.5405,33.09,9241735.02,88.6,0.27,,38.31,normal
2025-02-23 14:00:00,LTC,99.7,-0.00567,-0.02077,0.3042,0.4067,28.97,14043702.01,92.5,2.8,5529.0,,normal
2025-02-23 15:00:00,BTC,64796.34,0.00339,-0.00347,0.5356,0.3994,24.54,10078734.03,70.6,11.44,81175.0,,elevated
2025-02-23 15:00:00,ETH,3888.2,0.00575,0.00376,0.4408,0.5289,10.79,9491204.53,87.0,0.29,,40.02,normal
2025-02-23 15:00:00,LTC,99.29,-0.00074,0.01113,0.3903,0.5181,11.4,6434508.48,91.2,2.61,6988.0,,normal
2025-02-23 16:00:00,BTC,65755.11,0.00936,-0.02415,0.5182,0.3888,22.47,7989183.7,65.0,10.11,80035.0,,elevated
2025-02-23 16:00:00,ETH,3864.32,-0.00497,0.0236,0.4471,0.3904,31.47,12797469.29,67.7,0.48,,43.54,normal
2025-02-23 16:00:00,LTC,98.16,-0.00195,0.00015,0.5282,0.4165,23.89,11336960.95,64.5,2.56,5410.0,,elevated
2025-02-23 17:00:00,BTC,65365.84,-0.00789,-0.01364,0.3772,0.3842,24.42,6615682.02,78.3,11.42,68106.0,,normal
2025-02-23 17:00:00,ETH,3837.01,-6e-05,0.02835,0.3138,0.4085,31.25,11024427.7,81.0,0.26,,30.85,normal
2025-02-23 17:00:00,LTC,97.96,-0.00778,0.00269,0.4443,0.477,19.43,5717239.03,71.2,2.82,6998.0,,normal
2025-02-23 18:00:00,BTC,65088.57,-0.00231,-0.04054,0.4097,0.3825,21.44,8535017.58,89.0,10.99,134222.0,,normal
2025-02-23 18:00:00,ETH,3836.13,0.00102,-0.00241,0.3791,0.4553,34.53,9083471.12,75.3,0.31,,27.38,normal
2025-02-23 18:00:00,LTC,97.91,-0.00942,0.01025,0.4572,0.4906,17.68,11830201.14,91.9,2.79,5777.0,,normal
2025-02-23 19:00:00,BTC,65063.65,-0.00593,0.02957,0.367,0.462,18.21,10086120.92,70.3,11.65,52273.0,,normal
2025-02-23 19:00:00,ETH,3835.1,-5e-05,-0.01633,0.3083,0.4906,17.32,7126610.79,88.8,0.33,,30.29,normal
2025-02-23 19:00:00,LTC,97.98,9e-05,0.07343,0.4993,0.5395,17.95,12515108.6,68.7,2.97,5323.0,,normal
2025-02-23 20:00:00,BTC,64821.96,-0.00523,-0.03793,0.3123,0.4317,11.01,12166281.46,81.7,11.04,70558.0,,normal
2025-02-23 20:00:00,ETH,3831.09,0.00445,-0.00513,0.3519,0.3768,21.56,13026609.64,64.5,0.37,,39.41,normal
2025-02-23 20:00:00,LTC,98.97,-0.00277,0.01836,0.4083,0.4755,29.84,6577206.78,89.9,2.72,5203.0,,normal
2025-02-23 21:00:00,BTC,64819.61,0.0021,0.00754,0.4377,0.3698,32.8,7974282.37,93.0,11.71,54118.0,,normal
2025-02-23 21:00:00,ETH,3836.64,0.00632,-0.0227,0.4788,0.3957,33.96,9430175.67,90.7,0.36,,35.99,normal
2025-02-23 21:00:00,LTC,99.29,-0.00159,-0.03133,0.4286,0.5474,12.86,10528427.63,64.1,3.14,5539.0,,normal
2025-02-23 22:00:00,BTC,64602.99,-0.00371,0.02148,0.328,0.3901,10.07,10868072.73,65.2,10.4,65491.0,,normal
2025-02-23 22:00:00,ETH,3842.36,0.00394,0.00713,0.4497,0.5416,10.93,6186733.35,93.0,0.27,,54.43,normal
2025-02-23 22:00:00,LTC,99.51,0.00453,0.00398,0.5071,0.3811,18.14,13953633.05,65.2,3.05,5519.0,,elevated
2025-02-23 23:00:00,BTC,64307.37,-0.00051,0.01293,0.5018,0.4572,30.17,6569405.22,87.3,11.39,57106.0,,elevated
2025-02-23 23:00:00,ETH,3815.07,-0.0015,-0.04446,0.4876,0.4723,13.61,6215436.72,73.7,0.42,,33.39,normal
2025-02-23 23:00:00,LTC,99.94,-0.00902,0.00781,0.442,0.4965,15.61,7688744.4,80.4,3.11,10368.0,,normal
2025-02-24 00:00:00,BTC,64229.14,-0.00462,-0.00018,0.3278,0.4668,29.26,6439743.98,84.5,12.33,62243.0,,normal
2025-02-24 00:00:00,ETH,3816.53,-0.00317,0.01397,0.3136,0.4484,22.05,6914940.26,76.4,0.3,,31.36,normal
2025-02-24 00:00:00,LTC,101.59,-0.00691,-0.02796,0.4001,0.5055,34.96,6898808.54,75.8,2.78,7945.0,,normal
2025-02-24 01:00:00,BTC,64630.74,-0.00273,-0.04469,0.3984,0.3853,15.83,5774125.98,81.5,10.29,54347.0,,normal
2025-02-24 01:00:00,ETH,3840.83,0.00387,0.02418,0.3061,0.5222,24.28,11110594.89,75.1,0.27,,32.79,normal
2025-02-24 01:00:00,LTC,101.25,-0.00716,0.02485,0.5187,0.4399,18.56,11715809.65,91.0,2.63,6169.0,,elevated
2025-02-24 02:00:00,BTC,64615.81,-0.00418,0.00116,0.4919,0.3982,13.11,11087646.82,60.6,13.41,128969.0,,normal
2025-02-24 02:00:00,ETH,3850.04,-0.0037,0.05188,0.4286,0.5233,11.08,6770962.99,76.2,0.27,,33.53,normal
2025-02-24 02:00:00,LTC,100.87,-0.00828,0.01241,0.4498,0.3867,25.02,12549048.99,82.8,2.86,6153.0,,normal
2025-02-24 03:00:00,BTC,65447.46,0.00164,-0.00716,0.3007,0.417,31.24,13238015.8,64.8,10.62,54674.0,,normal
2025-02-24 03:00:00,ETH,3853.71,0.00101,-0.01032,0.3922,0.3795,18.17,14753665.82,65.7,0.32,,44.76,normal
2025-02-24 03:00:00,LTC,100.88,-0.00296,0.00711,0.4352,0.3996,30.79,13285247.28,65.7,2.71,5534.0,,normal
2025-02-24 04:00:00,BTC,65526.93,-0.00024,-0.01525,0.3061,0.3771,12.94,5243705.89,73.2,11.51,84075.0,,normal
2025-02-24 04:00:00,ETH,3841.03,-0.00888,-0.02709,0.5141,0.4071,29.13,5478064.05,65.3,0.26,,30.69,elevated
2025-02-24 04:00:00,LTC,101.1,-0.00512,-0.01535,0.5191,0.4404,18.76,9475945.01,66.3,2.6,5824.0,,elevated
2025-02-24 05:00:00,BTC,65446.79,0.00432,-0.013,0.4718,0.5087,21.55,12076290.11,74.7,10.61,50294.0,,normal
2025-02-24 05:00:00,ETH,3830.04,-0.00247,0.04396,0.4417,0.4973,34.14,5538578.42,87.4,0.26,,31.04,normal
2025-02-24 05:00:00,LTC,101.83,-0.00691,0.02791,0.4172,0.5375,14.24,12098581.52,91.0,2.85,5696.0,,normal
2025-02-24 06:00:00,BTC,65315.55,-0.00606,0.00147,0.5014,0.3534,21.15,7271408.38,89.2,16.24,106008.0,,elevated
2025-02-24 06:00:00,ETH,3869.11,-0.00157,-0.02777,0.4776,0.4575,30.6,8945246.45,69.0,0.26,,25.51,normal
2025-02-24 06:00:00,LTC,101.46,0.0008,-0.02502,0.3645,0.4175,34.03,13339564.59,79.2,2.67,8665.0,,normal
2025-02-24 07:00:00,BTC,64996.3,-0.00011,0.01976,0.3882,0.5008,18.9,9108361.8,89.8,10.3,51433.0,,normal
2025-02-24 07:00:00,ETH,3867.57,-0.00435,0.00467,0.3909,0.4072,10.86,11696306.61,86.7,0.27,,27.42,normal
2025-02-24 07:00:00,LTC,101.2,0.00086,-0.01895,0.5449,0.4507,19.86,7686882.99,63.4,2.62,5466.0,,elevated
2025-02-24 08:00:00,BTC,65722.95,-0.00337,0.00659,0.4003,0.4839,10.1,7758453.68,66.8,15.76,56110.0,,normal
2025-02-24 08:00:00,ETH,3856.21,0.00058,-0.02049,0.3844,0.5423,20.41,11675609.87,74.7,0.3,,41.11,normal
2025-02-24 08:00:00,LTC,101.0,-0.00013,0.01522,0.5367,0.5494,21.65,9855801.34,77.8,2.76,5411.0,,elevated
2025-02-24 09:00:00,BTC,65789.97,-0.00198,-0.01763,0.3491,0.3632,12.71,12089156.03,71.2,10.73,51403.0,,normal
2025-02-24 09:00:00,ETH,3853.39,-0.00331,-0.02222,0.3344,0.381,25.2,9931445.74,62.6,0.4,,26.3,normal
2025-02-24 09:00:00,LTC,100.53,0.00265,-0.01203,0.3704,0.3536,25.7,10199307.98,92.0,2.86,6738.0,,normal
2025-02-24 10:00:00,BTC,65995.2,-0.00185,0.01193,0.5332,0.5019,31.53,13339333.67,62.4,10.46,55770.0,,elevated
2025-02-24 10:00:00,ETH,3844.91,0.00552,0.03275,0.4471,0.5244,30.75,13208289.76,83.6,0.29,,37.41,normal
2025-02-24 10:00:00,LTC,100.99,-0.00157,-0.00087,0.3262,0.3652,12.93,7479605.88,79.4,2.57,6292.0,,normal
2025-02-24 11:00:00,BTC,66278.54,0.00545,-0.03698,0.3841,0.3842,32.62,8323596.44,93.7,16.59,62545.0,,normal
2025-02-24 11:00:00,ETH,3838.57,0.0038,-0.01664,0.322,0.4159,32.58,5512741.97,91.7,0.26,,29.9,normal
2025-02-24 11:00:00,LTC,100.95,0.00408,-0.01644,0.3346,0.5062,20.1,7869115.84,71.6,2.54,8445.0,,normal
2025-02-24 12:00:00,BTC,66657.89,-0.00524,0.00017,0.5013,0.498,24.79,7933375.49,93.8,11.54,64032.0,,elevated
2025-02-24 12:00:00,ETH,3874.97,0.00463,0.03008,0.3603,0.3579,25.28,8027197.14,92.8,0.33,,25.32,normal
2025-02-24 12:00:00,LTC,101.31,0.00254,0.03193,0.4093,0.4628,30.11,9412357.61,93.3,2.6,9968.0,,normal
2025-02-24 13:00:00,BTC,66976.04,0.00118,0.01681,0.3352,0.5466,34.08,12712434.94,61.8,10.25,53565.0,,normal
2025-02-24 13:00:00,ETH,3828.96,0.00253,0.04136,0.3249,0.3694,13.26,14722495.94,71.9,0.48,,26.59,normal
2025-02-24 13:00:00,LTC,100.89,0.00201,-0.01325,0.5282,0.5031,13.15,8909536.82,85.6,4.26,8327.0,,elevated
